index,id,Name,issueOpenScore,pullRequestMergeScore,commitRatioScore,averageCommitPerDayScore,totalScore
776,205618173,0xked/beige-lettuce,0.0,0.25,0.0021858537,0.0021858537,0.048932433
777,68720867,firstcontributions/first-contributions,0.0,0.25531915,3.3628516E-4,3.3628516E-4,0.048894178
778,205481187,jrcroke/upstatement-task-manager,0.0,0.25396827,7.286179E-4,7.286179E-4,0.048865188
779,205629004,stevensgeek41/github-pages-with-jekyll,0.0034722222,0.25,5.6047527E-5,5.6047527E-5,0.048446234
780,203224303,karthikk12/MyFirstRepo1,0.0,0.25,0.001064903,0.001064903,0.048371956
781,205619876,ozikot/atcoder-review-notificator,1.7313019E-4,0.25,9.5280795E-4,9.5280795E-4,0.048344765
782,194744718,ricardo85x/desafios-rocketseat,0.0,0.25,5.0442776E-4,5.0442776E-4,0.04809172
783,205530472,lucasqueiroz/associate-rb,0.0,0.25,4.4838022E-4,4.4838022E-4,0.048063695
784,204320744,dbdtchkrbrty/EndeavourOS-contrib,0.0,0.25,3.923327E-4,3.923327E-4,0.048035678
785,205653642,SteinerRob/population-overview-app,0.0,0.25,3.923327E-4,3.923327E-4,0.048035678
786,195852510,DenisZhukov123/XT_Q2,0.0,0.25,3.3628516E-4,3.3628516E-4,0.04800765
787,183955383,denma-group/website-frontend,0.0,0.25,3.3628516E-4,3.3628516E-4,0.04800765
788,198784881,shaila13/Spring,0.0,0.25,3.3628516E-4,3.3628516E-4,0.04800765
789,189591261,bbonkr/nodeblog,0.0,0.25,3.3628516E-4,3.3628516E-4,0.04800765
790,179693906,LED-Camp/LED-Camp7,0.0,0.25,3.3628516E-4,3.3628516E-4,0.04800765
791,204133279,arilau/ClockModule,0.0,0.25,2.8023764E-4,2.8023764E-4,0.047979623
792,184685088,kazuya-hachisuka/QR-Time-Card-Ver2,0.0,0.25,2.8023764E-4,2.8023764E-4,0.047979623
793,202683628,fengdanbailu/leetcode,0.0,0.25,2.2419011E-4,2.2419011E-4,0.047951605
794,178136664,schwartzadev/cx-frontend,0.0,0.25,2.2419011E-4,2.2419011E-4,0.047951605
795,200869733,niexiaofei1988/learn-applets,0.0,0.25,2.2419011E-4,2.2419011E-4,0.047951605
796,201090464,RomanistHere/YouTube-Search-Playlist,0.0,0.25,2.2419011E-4,2.2419011E-4,0.047951605
797,195645888,atto-team/atto_android,0.0,0.25,2.2419011E-4,2.2419011E-4,0.047951605
798,204876180,liudlbest/webpack-demo,0.0,0.25,2.2419011E-4,2.2419011E-4,0.047951605
799,157460824,dead-bucket/front-end,0.0,0.25,2.2419011E-4,2.2419011E-4,0.047951605
800,203163510,SpaceChina/Less,0.0,0.25,2.2419011E-4,2.2419011E-4,0.047951605
801,205624160,Lovecanon/lovecanon.github.io,0.0,0.25,2.2419011E-4,2.2419011E-4,0.047951605
802,204121758,mauabe/ece-2018-2019,0.0,0.25,2.2419011E-4,2.2419011E-4,0.047951605
803,194790527,andres53/SistemaDipca,0.0,0.25,1.6814258E-4,1.6814258E-4,0.047923576
804,16427229,magfest/ubersystem,0.0,0.25,1.6814258E-4,1.6814258E-4,0.047923576
805,205621517,sertakicien2000/sabotsy,0.0,0.25,1.6814258E-4,1.6814258E-4,0.047923576
806,193473761,zvan/catan,0.0,0.25,1.6814258E-4,1.6814258E-4,0.047923576
807,177577170,chris-short/devopsish.com,0.0,0.25,1.6814258E-4,1.6814258E-4,0.047923576
808,186381078,AbdallahDev/events_flutter,0.0,0.25,1.6814258E-4,1.6814258E-4,0.047923576
809,204516270,Martinbalke/Imflix,0.0,0.25,1.6814258E-4,1.6814258E-4,0.047923576
810,117140827,testkevinbonz/tensorflow,0.0,0.25,1.6814258E-4,1.6814258E-4,0.047923576
811,205367295,JangkarBumi/MerlinFood,0.0,0.25,1.6814258E-4,1.6814258E-4,0.047923576
812,203381828,t5a1r1ou/asoviva,0.0,0.25,1.6814258E-4,1.6814258E-4,0.047923576
813,200269764,ESTAID/ESTAID.github.io,0.0,0.25,1.6814258E-4,1.6814258E-4,0.047923576
814,188345587,Crowbrammer/AutoScheduler,2.6788824E-5,0.25,1.12095055E-4,1.12095055E-4,0.047900017
815,189586704,deichcode/ehrengarde-website,7.327618E-6,0.25,1.12095055E-4,1.12095055E-4,0.047896773
816,166724396,BanditDev/pepega,0.0,0.25,1.12095055E-4,1.12095055E-4,0.04789555
817,205653095,sandeepnegi1996/angular-full-stack-course,0.0,0.25,1.12095055E-4,1.12095055E-4,0.04789555
818,202657889,TSPeterson206/jsculpture,0.0,0.25,1.12095055E-4,1.12095055E-4,0.04789555
819,205495784,masa720/bandedly,0.0,0.25,1.12095055E-4,1.12095055E-4,0.04789555
820,201958002,adunla6885/CSC240-WEBSITE-DESIGN,0.0,0.25,1.12095055E-4,1.12095055E-4,0.04789555
821,204599949,tyfal/NodeSQL,0.0,0.25,1.12095055E-4,1.12095055E-4,0.04789555
822,169818588,alltruino/alltruismo-page,0.0,0.25,1.12095055E-4,1.12095055E-4,0.04789555
823,192149021,Mohamilr/Maintenance-Tracker,0.0,0.25,1.12095055E-4,1.12095055E-4,0.04789555
824,205627885,ike-keichan/summer-intern-0831-B,0.0,0.25,1.12095055E-4,1.12095055E-4,0.04789555
825,205646285,Shubhamgarg25/dummy1,0.0,0.25,1.12095055E-4,1.12095055E-4,0.04789555
826,126995385,JustinDFuller/medium-stories,0.0,0.25,1.12095055E-4,1.12095055E-4,0.04789555
827,197471255,ProyectoTesisAI/SNAI_Cliente,0.0,0.25,1.12095055E-4,1.12095055E-4,0.04789555
828,200501574,yangjie-github/springCloud,0.0,0.25,1.12095055E-4,1.12095055E-4,0.04789555
829,125684177,wanglelecc/laracms,0.0,0.25,1.12095055E-4,1.12095055E-4,0.04789555
830,174724398,JEALG/JEEDOM-Fenetre-IMG,0.0,0.25,1.12095055E-4,1.12095055E-4,0.04789555
831,203990239,PatrickNirina002/portefoliopa,0.0,0.25,1.12095055E-4,1.12095055E-4,0.04789555
832,204835936,elrizal/nextjs-demo,0.0,0.25,1.12095055E-4,1.12095055E-4,0.04789555
833,205542370,rb2518/Omnifood,0.0,0.25,1.12095055E-4,1.12095055E-4,0.04789555
834,92065482,bdastur/notes,0.0,0.25,1.12095055E-4,1.12095055E-4,0.04789555
835,194629490,syota-sidara/sk8growth,0.0,0.25,1.12095055E-4,1.12095055E-4,0.04789555
836,192104919,rajeshpatel1993/nodejs-practice,0.0,0.25,1.12095055E-4,1.12095055E-4,0.04789555
837,82233734,JumpGateio/JumpGate,0.0,0.25,1.12095055E-4,1.12095055E-4,0.04789555
838,205143141,bogroot/WormError,0.0,0.25,1.12095055E-4,1.12095055E-4,0.04789555
839,188163530,yutank34/go-lang,0.0,0.25,1.12095055E-4,1.12095055E-4,0.04789555
840,204318524,rjimmy2512/cookie-stand,0.0,0.25,1.12095055E-4,1.12095055E-4,0.04789555
841,153037149,about-cloud/JavaCore,0.0,0.25,1.12095055E-4,1.12095055E-4,0.04789555
842,196558389,DanielPich1996/angularNodejs,0.0,0.25,1.12095055E-4,1.12095055E-4,0.04789555
843,136002362,jasonBirchall/dotfiles,0.0,0.25,1.12095055E-4,1.12095055E-4,0.04789555
844,204896924,zigzagzackey/MySolver_Gasyori100knock,0.0,0.25,1.12095055E-4,1.12095055E-4,0.04789555
845,205602860,FatimaMillanes/app-basic-html-proyecto,0.0,0.25,1.12095055E-4,1.12095055E-4,0.04789555
846,203071481,johnagl/personal-website-2,0.0,0.25,1.12095055E-4,1.12095055E-4,0.04789555
847,56588903,Jarthianur/VirtualFlightRadar-Backend,0.0,0.25,1.12095055E-4,1.12095055E-4,0.04789555
848,205631738,arps18/Basic,0.0,0.25,1.12095055E-4,1.12095055E-4,0.04789555
849,56037514,yimajo/MeetupTweet,0.0,0.25,1.12095055E-4,1.12095055E-4,0.04789555
850,205626008,furrybroadcastingnetwork/All-Pony-Radio,0.0,0.25,1.12095055E-4,1.12095055E-4,0.04789555
851,197187371,is044088/chat-space,0.0,0.25,1.12095055E-4,1.12095055E-4,0.04789555
852,205203178,JEALG/JEEDOM-Fenetre--mobile,0.0,0.25,1.12095055E-4,1.12095055E-4,0.04789555
853,119563885,alphadl/THUMT,0.0,0.25,1.12095055E-4,1.12095055E-4,0.04789555
854,167501326,riederleeDEV/CS41-Stanford,0.0,0.25,1.12095055E-4,1.12095055E-4,0.04789555
855,196282742,Qiskit/qiskit-community-tutorials,0.0,0.25,1.12095055E-4,1.12095055E-4,0.04789555
856,204427671,lamhoangtung/CRAFT-Remade,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
857,203016560,tim1014/SSPanel-Uim,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
858,204413335,yuriesan/yuri-tabi,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
859,201680290,samueljklee/sam-learnings,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
860,204408229,adamjweil/anotherTry,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
861,201733696,toastofchaos/DSC-Blog,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
862,101918602,kaypeter87/forever,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
863,148095220,OBIGOGIT/avs-device-sdk,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
864,200915553,shibuya-akihiro/our-playlists,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
865,205608134,justgarcia5/battleship,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
866,189617439,inlyt/lede,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
867,165312073,BattletechModders/RogueTech,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
868,205132615,xeuus/coreact,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
869,145968545,ass-a2s/illumos-kvm-cmd,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
870,184720586,S-mardii/wordpress-development-on-docker,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
871,149593087,serhii73/Python,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
872,197373732,Ryosuke-Ha/chat-space,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
873,199241444,ramkatneni/Master_Develop,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
874,199197296,anthonybusto/Twitterish,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
875,179036147,Tiafeno/FREEZONE,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
876,202127182,mtsunori/chat-space,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
877,196878245,keshav1999/Amazon-Fine-Food-Review,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
878,196384457,lobsterpub/lnd,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
879,205482837,hatappi/tw,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
880,101742904,ass-a2s/illumos-extra,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
881,203387007,playcommunity/seckillPro,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
882,205541375,andrewMuntyan/gq,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
883,204586281,yuehaoa/HospitalHomeMobile,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
884,203925893,pixonoids/hillffair-2k19,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
885,205643322,aditya-ml/website,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
886,200010498,rewerma/canal,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
887,120219029,AresMUSH/ares-webportal,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
888,186927234,ghost-of-fantasy/display-front-end,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
889,197514379,temasql/TeamSQL,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
890,205201676,furgbol/furgbol-ai,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
891,205544168,local-market/android-app,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
892,197739373,fengjixuchui/iced,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
893,204627506,sertakicien2000/backfin,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
894,204358499,jessrezac/daily-practice,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
895,131573581,boushi-bird/3594t-discard-bookmarklet,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
896,111210658,bitdust-io/www,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
897,205493046,arv208/GADGET.IO-V3,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
898,191891579,group-19-087/cdap-web-app,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
899,170565693,xemoe/vue-treeview,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
900,137817093,nubank/state-flow,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
901,182654784,Cuihaokang/sample,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
902,205645183,1nFrastr/Tinyhttpd,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
903,196492066,dllmhliu/FSD-2,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
904,182418273,YuseqYaseq/Bomberman_AI,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
905,204772306,dguerrero10/SaiedWebsite,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
906,191010070,inditoot-com/mastodon,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
907,54379956,kfuse/drift-spirits-car-list,0.0,0.25,5.6047527E-5,5.6047527E-5,0.047867533
908,155991763,deckgo/deckdeckgo,2.7188469E-6,0.25,5.6047527E-5,2.8023764E-5,0.047863316
909,178729859,aarsol/sos_guards,0.0,0.24390244,6.165228E-4,6.165228E-4,0.04713151
910,201724978,laurajeann/crypto-portfolio,6.028491E-6,0.24242425,2.2419011E-4,7.473004E-5,0.046665072
911,203399341,occ2/nette-mapy-cz,0.0,0.24000001,3.3628516E-4,3.3628516E-4,0.046340983
912,205410861,jamescao1/eureka,0.0,0.24000001,3.3628516E-4,3.3628516E-4,0.046340983
913,201264240,YoonYeoSong/Parking,0.0,0.24000001,3.3628516E-4,3.3628516E-4,0.046340983
914,159132812,mark0725/tensorflow,0.0,0.24000001,1.6814258E-4,1.6814258E-4,0.04625691
915,204871667,BabyClosetGroup/BabyClosetServer,0.0,0.24000001,1.6814258E-4,1.6814258E-4,0.04625691
916,205614394,imran-shuvo/new-,0.0,0.2,1.4011882E-4,2.8023764E-4,0.04579578
917,148138849,BelikJulia/mp1-practice,0.0,0.23529412,4.4838022E-4,4.4838022E-4,0.04561272
918,205501946,bashkirtcev-leonid/points,0.0,0.23529412,3.3628516E-4,3.3628516E-4,0.04555667
919,205643807,xuanthuy78/minori,0.0,0.23529412,3.3628516E-4,3.3628516E-4,0.04555667
920,204527143,userforce/flex-pagination,0.0,0.23529412,2.2419011E-4,2.2419011E-4,0.04550062
921,204875791,sunshx-bioinfo/DataUrl,0.0,0.23529412,2.2419011E-4,2.2419011E-4,0.04550062
922,202175117,1nri/programs,0.0,0.23529412,2.2419011E-4,2.2419011E-4,0.04550062
923,204811213,zheniaz/ZTester,0.0,0.23529412,2.2419011E-4,2.2419011E-4,0.04550062
924,201501506,felipemarcel/Estrutura-de-dados,0.0,0.23529412,1.6814258E-4,1.6814258E-4,0.045472596
925,205512538,yamatatu00/favorite_architectures,0.0,0.23529412,1.6814258E-4,1.6814258E-4,0.045472596
926,195145357,stevezheng23/mrc_tf,0.0,0.23529412,1.12095055E-4,1.12095055E-4,0.045444574
927,151603520,nctuplus/nctuplus-api,0.0,0.23529412,1.12095055E-4,1.12095055E-4,0.045444574
928,187738424,OoinaruZer0/flupara,0.0,0.23076922,3.3628516E-4,3.3628516E-4,0.044802517
929,205549611,AlexandreOkita/hackaengage2019,0.0,0.15384616,2.055076E-4,6.165228E-4,0.044399306
930,203789844,tran0826/First-Team-Unity,0.0,0.1904762,1.4011882E-4,2.8023764E-4,0.04420848
931,205534164,fuga-naito23/naito-mercari,0.0,0.225,0.0010088555,0.0010088555,0.044177268
932,176141128,abhisharmab/abhisharmab.github.io,0.0,0.22222222,8.407129E-4,8.407129E-4,0.04363023
933,205613342,huanglm520/netty-web,0.0,0.22222222,5.604753E-4,5.604753E-4,0.04349011
934,77249231,ORESoftware/live-mutex,0.0,0.22222222,4.4838022E-4,4.4838022E-4,0.04343407
935,204553418,USSDlover/Attendance-Management-FA,0.0,0.22222222,4.4838022E-4,4.4838022E-4,0.04343407
936,203339537,frostornge/klaytn,0.0,0.22222222,3.923327E-4,3.923327E-4,0.043406043
937,198438211,amirated/preact,0.0,0.22222222,3.923327E-4,3.923327E-4,0.043406043
938,178724456,seatonullberg/cmstk,0.0,0.22222222,3.923327E-4,3.923327E-4,0.043406043
939,15792847,ajayandra/Gittest,0.0,0.0,5.6047527E-5,3.923327E-4,0.04335
940,205116307,THOMCS4/conrad-thomas.com,0.0,0.22222222,2.8023764E-4,2.8023764E-4,0.043349996
941,149701472,gabnetx/Java,0.0,0.22222222,2.8023764E-4,2.8023764E-4,0.043349996
942,203858638,takapro/hoshile-api,0.0,0.22222222,2.2419011E-4,2.2419011E-4,0.04332197
943,186253008,KennyCuoq/Versus,0.0,0.22222222,2.2419011E-4,2.2419011E-4,0.04332197
944,197886290,tung1998/cofeeShop,0.0,0.22222222,2.2419011E-4,2.2419011E-4,0.04332197
945,203868162,amitasghar/forum,0.0,0.22222222,2.2419011E-4,2.2419011E-4,0.04332197
946,205657122,Ashishkvs/hibernate-jpa-mastering,0.0,0.22222222,2.2419011E-4,2.2419011E-4,0.04332197
947,145782316,keser/keser-wedding,0.0,0.22222222,2.2419011E-4,2.2419011E-4,0.04332197
948,201608999,guryaniv/book-reviews,0.0,0.22222222,2.2419011E-4,2.2419011E-4,0.04332197
949,205644738,tarikcarli/gitLessons,0.0,0.22222222,2.2419011E-4,2.2419011E-4,0.04332197
950,204957545,sagormax/node-admin,0.0,0.22222222,2.2419011E-4,2.2419011E-4,0.04332197
951,184266102,iofu728/zsh.sh,2.3416462E-4,0.22222222,1.12095055E-4,1.12095055E-4,0.04330495
952,181323206,ftorres16/matchy,0.0,0.22222222,1.6814258E-4,1.6814258E-4,0.04329395
953,205613096,Jashkirat/android_device_google_taimen,0.0,0.22222222,1.6814258E-4,1.6814258E-4,0.04329395
954,196897244,Trickyyy/Oxide.Ext.Discord,0.0,0.22222222,1.6814258E-4,1.6814258E-4,0.04329395
955,205649646,kausi15/twitter_dashboard,0.0,0.22222222,1.6814258E-4,1.6814258E-4,0.04329395
956,174166640,YINZHI-keji/tensorflow,0.0,0.22222222,1.6814258E-4,1.6814258E-4,0.04329395
957,205643859,Laurentlsantos/GeospatialAnalysis,0.0,0.22222222,1.6814258E-4,1.6814258E-4,0.04329395
958,176830580,magnusp/ghstats,0.0,0.22222222,1.6814258E-4,1.6814258E-4,0.04329395
959,205630342,fatsky/UVa-Problems,0.0,0.22222222,1.6814258E-4,1.6814258E-4,0.04329395
960,203587576,TaylorCrofts/DGM1660,0.0,0.22222222,1.6814258E-4,1.6814258E-4,0.04329395
961,84458512,RedisGraph/RedisGraph,0.22222222,4.883629E-6,2.2419011E-4,2.4910012E-5,0.043289576
962,152252041,wintonBy/Gank-With-Kotlin,1.6106678E-6,0.22222222,1.6814258E-4,4.2035645E-5,0.0432732
963,129382022,mizi-lin/MasterRT,9.6472824E-8,0.22222222,1.6814258E-4,2.128387E-6,0.043266296
964,125262347,plotly/angular-plotly.js,1.031647E-7,0.22222222,1.6814258E-4,7.894018E-7,0.043266073
965,205647442,mschmid/household-categories,0.0,0.22222222,1.12095055E-4,1.12095055E-4,0.043265924
966,196949219,SwiftGGTeam/google-swift-style-guide-in-chinese,0.0,0.22222222,1.12095055E-4,1.12095055E-4,0.043265924
967,171577816,aka-katto/dandere2x,0.0,0.22222222,1.12095055E-4,1.12095055E-4,0.043265924
968,99532793,midudu/LeetCode,0.0,0.22222222,1.12095055E-4,1.12095055E-4,0.043265924
969,191822247,jdrakecode/django_solo,0.0,0.22222222,1.12095055E-4,1.12095055E-4,0.043265924
970,202356407,shg415/test,0.0,0.22222222,1.12095055E-4,1.12095055E-4,0.043265924
971,193008293,lealice927/memory_match_game,0.0,0.22222222,1.12095055E-4,1.12095055E-4,0.043265924
972,196325784,deodorantpower/mms,0.0,0.22222222,1.12095055E-4,1.12095055E-4,0.043265924
973,204480550,nuruljadid/asetapi,0.0,0.22222222,1.12095055E-4,1.12095055E-4,0.043265924
974,204453734,Prabhav55221/DebSoc,0.0,0.22222222,1.12095055E-4,1.12095055E-4,0.043265924
975,205629846,ohirofumi/larabot,0.0,0.22222222,1.12095055E-4,1.12095055E-4,0.043265924
976,58099655,2997ms/Competitive-programming-problems,0.0,0.22222222,1.12095055E-4,1.12095055E-4,0.043265924
977,205407152,ThreeYearOld/react-native-fs,0.0,0.22222222,1.12095055E-4,1.12095055E-4,0.043265924
978,172938639,z0day/cjxlist,0.0,0.22222222,1.12095055E-4,1.12095055E-4,0.043265924
979,203777741,nikijiandani/frontend-assessment,0.0,0.22222222,1.12095055E-4,1.12095055E-4,0.043265924
980,155621041,Chase817/Gen-Ed-Finder,0.0,0.22222222,1.12095055E-4,1.12095055E-4,0.043265924
981,204748066,VaheKhachatryan/JobSeeker,0.0,0.22222222,1.12095055E-4,1.12095055E-4,0.043265924
982,203474783,bw-use-my-tech-stuff/Front-End,0.0,0.22222222,1.12095055E-4,1.12095055E-4,0.043265924
983,21342535,ninton/jquery.jpostal.js,0.0,0.22222222,1.12095055E-4,1.12095055E-4,0.043265924
984,159042436,Hopetree/izone-docker,0.0,0.22222222,1.12095055E-4,1.12095055E-4,0.043265924
985,181474941,emmet-foss/emmet-mos-api,0.0,0.22222222,1.12095055E-4,1.12095055E-4,0.043265924
986,205244457,thinkful-ei-gecko/yulia-portfolio,0.0,0.22222222,1.12095055E-4,1.12095055E-4,0.043265924
987,193292007,youkidkk/python-utils,0.0,0.22222222,1.12095055E-4,1.12095055E-4,0.043265924
988,205619568,guoguo-fly/javascript,0.0,0.22222222,1.12095055E-4,1.12095055E-4,0.043265924
989,205605802,ceingenieria/ceingenieria.github.io,0.0,0.22222222,1.12095055E-4,1.12095055E-4,0.043265924
990,204194726,zackbatist/QualCoder,0.0,0.22222222,1.12095055E-4,1.12095055E-4,0.043265924
991,201323111,jayashreeDas28/master,0.0,0.22222222,1.12095055E-4,1.12095055E-4,0.043265924
992,205621872,Samnuge/ICP-2,0.22222222,0.0,5.6047527E-5,5.6047527E-5,0.043237906
993,201930599,HazardousHenkie/react-app,0.0,0.22222222,5.6047527E-5,5.6047527E-5,0.0432379
994,196836670,keshav1999/Personalized-Cancer-Diagnosis,0.0,0.22222222,5.6047527E-5,5.6047527E-5,0.0432379
995,144176757,Tiafeno/itjob,0.0,0.22222222,5.6047527E-5,5.6047527E-5,0.0432379
996,171470907,Eurus-Holmes/pytorch-pretrained-BERT,0.0,0.22222222,5.6047527E-5,5.6047527E-5,0.0432379
997,165007530,tumb1er/ElPrimero,0.0,0.22222222,5.6047527E-5,5.6047527E-5,0.0432379
998,205331296,Jasyyie/wooliesx.api,0.0,0.22222222,5.6047527E-5,5.6047527E-5,0.0432379
999,202666531,jackwade/huecomposer,0.0,0.22222222,5.6047527E-5,5.6047527E-5,0.0432379
1000,205615225,shylix/hello-world,0.0,0.22222222,5.6047527E-5,5.6047527E-5,0.0432379
